사업코드,시군구읍면동 명칭,공사시 생활폐기물 발생량,운영시 생활폐기물 발생량,생활폐기물 발생량,건설폐기물 처리현황_매립,건설폐기물 처리현황_소각,건설폐기물 처리현황_재활용,사업장배출시설계 폐기물의 처리 현황_매립,사업장배출시설계 폐기물의 처리 현황_소각,사업장배출시설계 폐기물의 처리 현황_재활용,사업장배출시설계 폐기물의 처리 현황_해역배출,사업장 지정 폐기물의 처리 현황_매립,사업장 지정 폐기물의 처리 현황_소각,사업장 지정 폐기물의 처리 현황_재활용,사업장 지정 폐기물의 처리 현황_기타,생성일,수정일,사용여부
DG2008N003,영양군,,,12800,,,89.1,,,,,,2.2,23.6,4,,,Y
YS2007M001,사업지구,35.05,1683,,,,,,,,,,,,,,,Y
YS2007M001,담양군,,,33000,,,,,,,,,,,,,,Y
ND2007O003,사업지구,141.3,102.3,,,,,,,,,,,,,,,Y
ND2007O003,거제시,,,284900,0.9,3.6,430.9,,,,,,,,,,,Y
YS2007Z001,사업지구,51,85.17,,,,,,,,,,,,,,,Y
YS2007Z001,목포시,,,247100,,,,4.4,2.7,18.7,25.6,,525.8,1191,,,,Y
YS2008M001,사업지구,37.1,396.72,,,,,,,,,,,,,,,Y
YS2008M001,화순군,,,56300,,0.1,274.9,2.2,1.2,14,8.5,,,,,,,Y
ND2008O001,사업지구,12.5,50.5,,,,,,,,,,,,,,,Y
ND2008O001,울산광역시,,,1076400,94.9,49.6,4700.8,,,,,,,,,,,Y
HG2008N002,사업지구,16.12,2811.3,,,,,,,,,,,,,,,Y
HG2008N002,안성시,,,145300,,0.1,514.6,16.3,21.8,102.1,21.6,237.6,1145.6,4583.3,129.5,,,Y
HG2008N003,사업지구,53.2,272.74,,,,,,,,,,,,,,,Y
HG2008N003,포천시,,,115300,0.7,,429,,,,,,,,,,,Y
YS2006Q004,사업지구,,6.2,,,,,,,,,,,,,,,Y
YS2006Q004,진도군,,,33800,,,,,,,,,,,,,,Y
ND2008K002,사업지구,142.5,6913.5,,,,,,,,,,,,,,,Y
ND2008K002,함양군,,,27800,,,128.6,,,,,,,,,,,Y
JJ2007O002,사업지구,16.524,,,,,,,,,,,,,,,,Y
JJ2007O002,군산시,,,2579400,,,,,,,,,,,,,,Y
ND2007N002,사업지구,38.5,1045.59,,,,,,,,,,,,,,,Y
ND2007N002,고성군,,,30900,,,,,,,,,,,,,,Y
ND2007K002,사업지구,113.3,19410,,,,,,,,,,,,,,,Y
ND2007K002,진주시,,,353300,0.5,1.7,852.8,,,,,631,413.1,7471.9,605.1,,,Y
ME2007M003,사업지구,80,431.07,,,,,,,,,,,,,,,Y
ME2007M003,강서구,,,59000,,14.6,1297,177.1,20.1,129.6,65.4,3711.7,2700.2,54084.1,930.5,,,Y
HG2008N012,사업지구,52.48,3059.4,,,,,,,,,,,,,,,Y
HG2008N012,인천광역시서구,,,249500,92.1,1.7,1216.2,418.8,163.1,259.6,15.4,41075.9,7420.9,22054.3,1524.9,,,Y
ME2008Q001,사업지구,20.4,,,,,,,,,,,,,,,,Y
ME2008Q001,달성군,,,217900,,,,,,,,,,,,,,Y
GG2008Q003,사업지구,13.57,,,,,,,,,,,,,,,,Y
GG2008Q003,청원군,,,161600,,,,,,,,,,,,,,Y
DG2008Q001,사업지구,61.6,,,,,,,,,,,,,,,,Y
DG2008Q001,경상북도,,,2135900,130.3,66.9,9340.3,662.8,586.9,18329.1,660.7,,,,,,,Y
DG2008Q001,칠곡군,,,97600,,1.7,475.1,8.9,28.6,69.6,134.9,,,,,,,Y
JJ2008N006,사업지구,15.3,297.33,,,,,,,,,,,,,,,Y
JJ2008N006,김제시,,,56600,,,,,,,,,,,,,,Y
JJ2008N007,사업지구,25.1,388.8,,,,,,,,,,,,,,,Y
JJ2008N007,남원시,,,101700,,,,,,,,,,,,,,Y
HG2008K001,사업지구,64.7,951.6,,,,,,,,,,,,,,,Y
HG2008K001,서울특별시,,,11420000,1843.7,202,30883.1,,,,,,,,,,,Y
HG2008K002,사업지구,55.5,66.7,,,,,,,,,,,,,,,Y
HG2008K002,연천군,,,51700,,,373.6,,,,,,,,,,,Y
HG2008K003,사업지구,134.7,159800,,,,,,,,,,,,,,,Y
HG2008K003,연수구,,,177100,21.3,25.5,347.5,,,3.8,,,,,,,,Y
HG2007N006,사업지구,81.75,621.4,,,,,,,,,,,,,,,Y
HG2007N006,강화군,,,49800,6.7,4.1,191,1.2,0.3,0.5,3.7,,,,,,,Y
ND2008O003,울산광역시남구,,,369000,69.4,31.7,1854,,,,,,,,,,,Y
ND2007N005,사업지구,44.5,455,,,,,,,,,,,,,,,Y
ND2007N005,울주군,,,152100,2.7,7.5,1011.4,0.2,,,,,,,,,,Y
JJ2007O004,사업지구,10.2,,,,,,,,,,,,,,,,Y
JJ2007O004,군산시,,,34000,3.4,4.1,738.1,88.9,411.2,901.4,194.5,,,,,,,Y
HG2008N004,사업지구,212.5,321.2,,,,,,,,,,,,,,,Y
HG2008N004,이천시,,,188200,51.9,2.2,87,,,,,,,,,,,Y
ND2008O002,사업지구,9.9,19.8,,,,,,,,,,,,,,,Y
ND2008O002,울산광역시남구,,,394700,,,,,,,,,,,,,,Y
ND2008Q001,사업지구,5.92,,,,,,,,,,,,,,,,Y
ND2008Q001,창녕군,,,48300,,,,,,,,,,,,,,Y
WJ2007Q001,사업지구,65.5,,,,,,,,,,,,,,,,Y
WJ2007Q001,강릉시,,,295100,,6.6,842.1,4.4,1,704.9,44.8,,590.5,1820.5,,,,Y
ND2007K004,사업지구,3.09,218.61,,,,,,,,,,,,,,,Y
ND2007K004,고성군,,,38700,,0.1,234.5,19.1,2.7,31.7,14.9,3.1,320.7,213.7,2.5,,,Y
DG2005Q001,사업지구,12.27,,,,,,,,,,,,,,,,Y
DG2005Q001,달성군,,,245500,,,,,,,,,,,,,,Y
HG2008N005,사업지구,187.5,239.6,,,,,,,,,,,,,,,Y
HG2008N005,여주군,,,78600,,,,,,,,,,,,,,Y
WJ2008N002,사업지구,32.5,130,,,,,,,,,,,,,,,Y
WJ2008N002,춘천시,,,335800,0.4,1.5,617.6,,,,,128.1,1470.3,3154.9,15873.1,,,Y
DG2007N003,사업지구,31.2,286,,,,,,,,,,,,,,,Y
DG2007N003,구미시,,,202300,,,,,,,,,,,,,,Y
ND2008Q004,사업지구,,,,,,,,,,,,,,,,,Y
ND2008Q004,함안군,11.6,,36900,,,,,,,,,,,,,,Y
ND2008Q005,사업지구,5.1,,,,,,,,,,,,,,,,Y
ND2008Q005,밀양시,,,75500,,,,,,,,,,,,,,Y
HG2006N010,사업지구,19.1,35.43,,,,,,,,,,,,,,,Y
HG2006N010,여주군,,,69800,4.4,1.1,544.3,9.8,10.4,51.5,22.3,,323.6,726.2,6.1,,,Y
DG2008N005,사업지구,53.1,1645.93,,,,,,,,,,,,,,,Y
DG2008N005,봉화군,,,29900,,,243,15.1,,3.7,,20.7,0.4,6.3,,,,Y
YS2007K006,사업지구,13.6,35710,,,,,,,,,,,,,,,Y
YS2007K006,완도군,,,41000,0.1,1.1,115.4,,,,,30.6,228.3,,,,,Y
ND2008B020,사업지구,41.61,572.3,,,,,,,,,,,,,,,Y
ND2008B020,의령군,,,22900,,,152,15.3,2.3,15.6,9.8,837,78.3,6556,,,,Y
JJ2008N005,사업지구,13.68,147.4,,,,,,,,,,,,,,,Y
JJ2008N005,완주군,,,36300,,,,,,,,,,,,,,Y
HG2008N010,사업지구,126,1202.5,,,,,,,,,,,,,,,Y
HG2008N010,가평군,,,65100,,0.1,382.8,,,,,,,,,,,Y
HG2008Q002,사업지구,62.7,,,,,,,,,,,,,,,,Y
HG2008Q002,화성시,,,177200,,,,,,,,,,,,,,Y
ND2007K003,사업지구,216.3,5337,,,,,,,,,,,,,,,Y
ND2007K003,기장군,,,71600,,,,,,,,,,,,,,Y
ND2006K003,사업지구,106.6,22820.2,,,,,,,,,,,,,,,Y
ND2006K003,울주군,,,180100,4,8.4,798.3,,,,,,,,,,,Y
GG2008N002,사업지구,40.2,283.1,,,,,,,,,,,,,,,Y
GG2008N002,진천군,,,63800,,0.4,432,,,,,168.4,3944.1,4597.6,982.5,,,Y
DG2008G001,사업지구,319.2,18.2,,,,,,,,,,,,,,,Y
DG2008G001,대구광역시,,,2637400,0.6,22,7856.6,274.9,176.9,715.2,1400.2,,,,,,,Y
DG2008Q004,사업지구,5.16,,,,,,,,,,,,,,,,Y
DG2008Q004,상주시,,,73000,,0.2,349.6,10.7,2.2,7.7,,,,,,,,Y
DG2007N010,사업지구,91.3,1003.75,,,,,,,,,,,,,,,Y
DG2007N010,안동시,,,180200,,0.1,421.7,,,,,,,,,,,Y
DG2007N011,사업지구,117.5,336.29,,,,,,,,,,,,,,,Y
DG2007N011,의성군,,,30300,,,,,,,,,,,,,,Y
DG2007M001,사업지구,157.7,7490,,,,,,,,,,,,,,,Y
DG2007M001,영주시,,,188400,,,311.5,,11,,,,,,,,,Y
DG2007Q009,사업지구,7.25,,,,,,,,,,,,,,,,Y
DG2007Q009,구미시,,,280100,,,,,,,,,,,,,,Y
YS2007K005,사업지구,17.6,9281.1,,,,,,,,,,,,,,,Y
YS2007K005,장흥군,,,27500,,0.5,214.5,2.6,1,7.9,,,,,,,,Y
WJ2008Q001,사업지구,56.36,,,,,,,,,,,,,,,,Y
WJ2008Q001,삼척시,,,98100,,,537.6,1.5,0.2,2,0.5,,,,,,,Y
HG2008N016,사업지구,23.2,170.6,,,,,,,,,,,,,,,Y
HG2008N016,파주시,,,207800,28.9,30.9,2035,,,,,92.7,1351.5,1473,225,,,Y
HG2008Q001,사업지구,18,,,,,,,,,,,,,,,,Y
HG2008Q001,파주시,,,207800,,,,,,,,,,,,,,Y
YS2008N009,사업지구,21.6,868.5,,,,,,,,,,,,,,,Y
YS2008N009,곡성군,,,26000,,,377.5,5.8,3.9,41.7,,62.6,609.7,738.3,0.6,,,Y
GG2016K002,보령시,,,123.2,,,,,,,,,,,,,,Y
GG2016K002,사업지구,58.6,9459.9,,,,,,,,,,,,,,,Y
ME2007M004,사업지구,230.9,19366,,,,,,,,,,,,,,,Y
ME2007M004,충주시,,,197600,,1.6,402.7,9.8,47.3,67.3,,,,,,,,Y
JJ2007N004,사업지구,50.88,371,,,,,,,,,,,,,,,Y
JJ2007N004,진안군,,,19700,0.1,,215.9,0.1,0.4,16,,,73.7,6.2,,,,Y
HG2008J001,사업지구,228.74,,,,,,,,,,,,,,,,Y
HG2008J001,인천광역시,,,1556800,,,,,,,,,,,,,,Y
HG2008N009,사업지구,53.12,7800,,,,,,,,,,,,,,,Y
HG2008N009,화성시,,,199900,,,,,,,,,,,,,,Y
YS2008O001,사업지구,8.4,9.74,,,,,,,,,,,,,,,Y
YS2008O001,여수시,,,330600,6.7,9.2,1078,207,83.7,553.6,33.5,1487.4,62269.7,82515.2,1129.5,,,Y
GG2008N004,사업지구,90.39,20200,,,,,,,,,,,,,,,Y
GG2008N004,보은군,,,47600,,1.3,189.5,2.6,1.9,12.5,,,,,,,,Y
ME2007G007,사업지구,297.1,607.7,,,,,,,,,,,,,,,Y
ME2007G007,강남구,,,823600,61.4,13.8,1196.8,,,,,,,,,,,Y
ME2007G007,송파구,,,868900,20.7,0.1,656.9,,,,,,,,,,,Y
WJ2008N003,사업지구,30.4,283.1,,,,,,,,,,,,,,,Y
WJ2008N003,충주시,,,164900,0.1,4.8,723.8,,,,,156.1,603.7,4819.7,23.3,,,Y
HG2008G002,사업지구,54.7,52.3,,,,,,,,,,,,,,,Y
HG2008G002,인천광역시,,,1556800,467.1,62.8,7869.7,,,,,,,,,,,Y
HG2008G002,인천광역시남구,,,90600,67.3,3.3,1205.2,,,,,,,,,,,Y
WJ2008L001,사업지구,83.2,,,,,,,,,,,,,,,,Y
WJ2008L001,영월군,,,40400,,,172.1,,0.4,4.4,,,,,,,,Y
JJ2008N002,사업지구,151.1,255.5,,,,,,,,,,,,,,,Y
JJ2008N002,무주군,,,18900,,0.4,219.5,,,,,,,,,,,Y
ND2007O002,사업지구,25.7,,,,,,,,,,,,,,,,Y
ND2007O002,울산광역시남구,,,422600,,,,,,,,,,,,,,Y
WJ2007Q007,사업지구,11.4,,,,,,,,,,,,,,,,Y
WJ2007Q007,단양군,,,42200,,,,0.1,0.8,8.7,,,,,,,,Y
ND2007N006,사업지구,58.59,1001,,,,,,,,,,,,,,,Y
ND2007N006,사천시,,,99500,2.8,1.5,198.3,4.6,12.9,49.6,38.4,,,,,,,Y
HG2007Q005,사업지구,25.2,,,,,,,,,,,,,,,,Y
HG2007Q005,포천시,25.2,,131500,,,,,,,,,,,,,,Y
GG2017B006,세종특별자치시,,,161600,0.2,10.2,1557.1,238.6,188.2,537.9,3.3,2667.5,7028.6,13404.3,1845.7,,,Y
GG2017B006,사업지구,76.1,1270,,,,,,,,,,,,,,,Y
ND2007Q006,사업지구,9.45,,,,,,,,,,,,,,,,Y
ND2007Q006,합천군,,,37000,4,9,383,0.3,1.4,2.9,1.7,,,,,,,Y
DG2008O002,사업지구,86.67,65.8,,,,,,,,,,,,,,,Y
DG2008O002,경주시,,,231000,4.6,3.1,1203,4.3,22,454.6,527.7,6808.5,1016.2,8047,264.7,,,Y
DG2008N002,사업지구,182.2,410.9,,,,,,,,,,,,,,,Y
DG2008N002,경주시,,,231000,,,,,,,,,,,,,,Y
WJ2007N006,사업지구,48.14,1085.37,,,,,,,,,,,,,,,Y
WJ2007N006,음성군,,,98900,,,,,,,,,,,,,,Y
DG2008Q003,사업지구,5.5,,,,,,,,,,,,,,,,Y
DG2008Q003,고령군,,,18900,,,,,,,,,,,,,,Y
YS2008N008,사업지구,34.2,347.4,,,,,,,,,,,,,,,Y
YS2008N008,함평군,,,17400,,,,,,,,,,,,,,Y
YS2008K001,사업지구,155,15272,,,,,,,,,,,,,,,Y
YS2008K001,하동군,,,32400,,,,,,,,,,,,,,Y
GG2008N001,사업지구,11.4,681.8,,,,,,,,,,,,,,,Y
GG2008N001,당진군,,,83200,,16.3,975.4,,,,,,,,,,,Y
ME2008N003,사업지구,130.5,1113,,,,,,,,,,,,,,,Y
ME2008N003,천안시,,,834800,,,,,,,,,,,,,,Y
GG2006L001,사업지구,,50.4,,,,,,,,,,,,,,,Y
GG2006L001,청원군,,,151400,0.8,12.2,719,155.4,350.8,3843.5,14.9,,,,,,,Y
DG2008K002,사업지구,52.3,17876,,,,,,,,,,,,,,,Y
DG2008K002,울진군,,,55200,0.6,0.3,240.1,,,,,,,,,,,Y
HG2007N009,사업지구,73.5,1472.4,,,,,,,,,,,,,,,Y
HG2007N009,포천시,,,115300,0.6,,429,15,18.8,303.6,97.3,4509.5,295.8,5704.1,104.1,,,Y
ND2007N007,사업지구,43.2,334.6,,,,,,,,,,,,,,,Y
ND2007N007,밀양시,,,107800,1.4,0.6,238.5,20.3,24.5,33.3,26.4,,,,,,,Y
WJ2008N001,사업지구,84.36,231.84,,,,,,,,,,,,,,,Y
WJ2008N001,횡성군,,,48300,,,146.6,,,,,,,,,,,Y
GG2007L001,사업지구,1630,367.5,,,,,,,,,,,,,,,Y
GG2007L001,보령시,,,113000,,,,,,,,,,,,,,Y
DG2007Q006,사업지구,3,,,,,,,,,,,,,,,,Y
DG2007Q006,성주군,,,17600,,,121.4,,,,,,,,,,,Y
ME2006M001,사업지구,86,18425.4,,,,,,,,,,,,,,,Y
ME2006M001,진해시,,,135800,0.1,2.5,658.4,,,,,,,,,,,Y
DG2017B001,김천시,,,111100,2.8,3.9,723.5,94.6,39.3,162.4,3,1052.7,8270.9,5437.4,577.5,,,Y
DG2017B001,사업지구,81.4,1389.132,,,,,,,,,,,,,,,Y
JJ2008N001,사업지구,23,644.58,,,,,,,,,,,,,,,Y
JJ2008N001,장수군,,,15400,,,125.7,,,2.6,,,,,,,,Y
WJ2008L002,사업지구,70.56,125.9,,,,,,,,,,,,,,,Y
WJ2008L002,평창군,,,46200,,0.1,807.8,0.3,,0.7,,,,,,,,Y
ND2007Q007,사업지구,21.15,9038,,,,,,,,,,,,,,,Y
ND2007Q007,김해시,,,382300,2.9,25.1,1452.6,57.9,74.8,532.2,170.7,,,,,,,Y
WJ2008N017,사업지구,32.5,130,,,,,,,,,,,,,,,Y
WJ2008N017,춘천시,,,335800,0.4,1.5,617.6,,,,,128.1,1470.3,3154.9,15873.1,,,Y
YS2006Q003,사업지구,27,,,,,,,,,,,,,,,,Y
YS2006Q003,여수시,,,420500,5.2,1.3,813.5,2094.3,91.9,1821.1,92.1,1532.3,60026.9,62798.6,1060.8,,,Y
ME2008N002,사업지구,58.8,273.7,,,,,,,,,,,,,,,Y
ME2008N002,군위군,,,18800,,,,,,,,,,,,,,Y
JJ2007Q001,사업지구,11.61,,,,,,,,,,,,,,,,Y
JJ2007Q001,완주군,,,36300,0.4,0.3,367.7,26.5,28.4,42.1,55.4,1945.7,15356,3373.7,2105,,,Y
HG2007K001,사업지구,28.2,945.9,,,,,,,,,,,,,,,Y
HG2007K001,시흥시,,,270900,,,,,,,,,,,,,,Y
HG2007N008,사업지구,56.7,372.33,,,,,,,,,,,,,,,Y
HG2007N008,이천시,,,169800,0.5,1.6,541.6,7.4,14.2,314.6,40.1,158.4,1590.6,9979.3,2166.7,,,Y
HG2007N008,여주군,,,78100,0.1,0.1,542.2,17.6,11.3,52.3,7.2,,277.3,684.3,10.6,,,Y
GG2008N003,사업지구,80,555.1,,,,,,,,,,,,,,,Y
GG2008N003,논산시,,,122400,,0.3,520.3,1,14,40.9,1,,,,,,,Y
YS2008N010,사업지구,13.95,399.9,,,,,,,,,,,,,,,Y
YS2008N010,장성군,,,45900,0.1,4.1,337.3,,,,,,,,,,,Y
YS2006N012,사업지구,,414.96,,,,,,,,,,,,,,,Y
YS2006N012,광양시,,,132600,40.1,3.3,667,,,,,,,,,,,Y
HG2008N011,사업지구,17.5,1446.8,,,,,,,,,,,,,,,Y
HG2008N011,가평군,,,41300,,0.1,382.8,,,,,,,,,,,Y
HG2009N004,사업지구,13,556.2,,,,,,,,,,,,,,,Y
HG2009N004,시흥시,,,314200,18,2.2,519.7,9.1,1.1,65,,,,,,,,Y
HG2008N017,사업지구,34.57,404.69,,,,,,,,,,,,,,,Y
HG2008N017,평택시,,,290300,,,,,,,,,,,,,,Y
YS2009K001,사업지구,128.27,6.386,,,,,,,,,,,,,,,Y
YS2009K001,여수시,,,297300,5.2,7.4,747.3,314.9,104.1,1900.7,31.3,,,,,,,Y
GG2017A001,충주시,,,989400,0.5,66.4,3100.5,,,,,,,,,,,Y
GG2017A001,사업지구,74.55,26840,,,,,,,,,,,,,,,Y
DG2008O001,사업지구,5.6474,,,,,,,,,,,,,,,,Y
DG2008O001,포항시,,,633100,,,,,,,,,,,,,,Y
ME2009G005,사업지구,,12150,,,,,,,,,,,,,,,Y
ME2009G005,인천광역시,,,1912500,,,,645.5,230.1,2076.4,40,,,,,,,Y
ND2008K001,사업지구,63.4,3632.2,,,,,,,,,,,,,,,Y
ND2008K001,울산광역시북구,,,130900,,,,,,,,,,,,,,Y
WJ2009N001,사업지구,43.12,409.64,,,,,,,,,,,,,,,Y
WJ2009N001,충주시,,,159400,,3.5,556.8,6.3,216.5,146.2,,153.8,1463.8,9639.8,87.1,,,Y
DG2009Q001,사업지구,62.83,,,,,,,,,,,,,,,,Y
DG2009Q001,달성군,,,217900,,4.8,507.9,76.1,162.1,367.4,71.6,,,,,,,Y
YS2009O001,사업지구,22.2,18.87,,,,,,,,,,,,,,,Y
YS2009O001,제주시,,,447000,,,,,,,,,340.1,574.9,999.9,,,Y
GG2009N001,사업지구,93.74,588.2,,,,,,,,,,,,,,,Y
GG2009N001,계룡시,,,31900,,0.24,128.92,0.1,0.4,1.5,,,2.9,2.2,,,,Y
GG2009N002,사업지구,90,193.3,,,,,,,,,,,,,,,Y
GG2009N002,보은군,,,47600,,1.3,189.5,,,,,30.9,163.3,181.9,2.9,,,Y
WJ2009Q002,사업지구,8,,,,,,,,,,,,,,,,Y
WJ2009Q002,충주시,,,164900,0.1,4.8,723.8,3.2,196.5,110.9,,156.1,603.7,4819.7,23.3,,,Y
DG2009F001,사업지구,216,192,,,,,,,,,,,,,,,Y
DG2009F001,봉화군,,,37600,,0.1,256.8,74.9,12.1,14,,,,,,,,Y
DG2009F001,영주시,,,185800,,,296.4,23.3,1.9,59.7,0.2,,,,,,,Y
DG2009F001,안동시,,,163500,,1.7,578.5,24.5,7,79.9,42.5,,,,,,,Y
WJ2009K003,사업지구,230.634,25400,,,,,,,,,,,,,,,Y
WJ2009K003,인제군,,,89800,,,,,,,,,,,,,,Y
WJ2005Q003,사업지구,,,,,,,,,,,,,,,,,Y
WJ2005Q003,괴산군,5.7,,34600,,,,,,,,,,,,,,Y
JJ2008L004,사업지구,11.9,100.5,,,,,,,,,,,,,,,Y
JJ2008L004,완주군,,,35000,,0.1,586.5,,,,,,,,,,,Y
ME2009M003,사업지구,66.3,2779.52,,,,,,,,,,,,,,,Y
ME2009M003,부산광역시,,,3563100,,,,,,,,,,,,,,Y
ME2009M003,강서구,,,71500,0.2,0.8,707.5,223,28,143.5,60.8,4178.3,4084.1,54215,1711.9,,,Y
ME2009K001,사업지구,16.58,2667,,,,,,,,,,,,,,,Y
ME2009K001,연기군,,,78300,,,,,,,,,,,,,,Y
ME2009K001,공주시,,,126400,,,,,,,,,,,,,,Y
DG2009O001,사업지구,8.46,9.064,,,,,,,,,,,,,,,Y
DG2009O001,상주시,,,88100,16.1,0.7,521,,,,,,,,,,,Y
HG2009N006,사업지구,33.3,1505,,,,,,,,,,,,,,,Y
HG2009N006,여주군,,,78400,,,,,,,,,,,,,,Y
ME2008G002,사업지구,515.6,630.4,,,,,,,,,,,,,,,Y
ME2008G002,정읍시,,,89800,0,0.3,411.1,0,0.2,4.6,0,735.7,179.3,54.2,0,,,Y
ME2008G002,장성군,,,46800,0,2.6,373.8,0.8,0.7,20.6,6.9,0.4,89.5,88.8,0,,,Y
ME2008G002,광주광역시,,,1478400,0.6,39.9,2797.3,103.4,143.8,79.1,212.8,,,,,,,Y
ME2008G002,광주광역시광산구,,,292700,0.1,29.2,768.1,36.2,106.2,62.9,6.5,731.2,5358.9,6250.4,1825,,,Y
ND2009N001,사업지구,222.9,1822.6,,,,,,,,,,,,,,,Y
ND2009N001,거제시,,,321600,0.7,3,789.6,81.7,91.5,137.6,17.1,1462.3,6909.8,3394.7,394.7,,,Y
GG2008Q001,사업지구,38,,,,,,,,,,,,,,,,Y
GG2008Q001,아산시,,,279500,,,,,,,,,,,,,,Y
ME2009G006,사업지구,74.16,40078,,,,,,,,,,,,,,,Y
ME2009G006,인천광역시중구,,,159400,67.3,3.3,1205.2,2.7,1.6,122.9,0.3,,,,,,,Y
DG2016A001,안동시,,,300000,0.6,4.9,880.9,,,,,916.5,65.2,233.7,3.8,,,Y
DG2016A001,예천군,,,47800,,2.9,548.1,,,,,519.7,9.6,69.4,23.7,,,Y
DG2016A001,사업지구내,91.8,108560,,,,,,,,,,,,,,,Y
JJ2008L002,사업지구,3.44,,,,,,,,,,,,,,,,Y
JJ2008L002,부안군,,,36200,,0.1,215.9,,,,,,,,,,,Y
GG2008N006,사업지구,89.04,,,,,,,,,,,,,,,,Y
GG2008N006,진천군,,,63800,,0.4,432,,,,,,,,,,,Y
HG2008N013,사업지구,21,571.9,,,,,,,,,,,,,,,Y
HG2008N013,강화군,,,42700,4.4,0.9,119.7,,,68.6,,,,,,,,Y
WJ2009N006,사업지구,151.1,2518.9,,,,,,,,,,,,,,,Y
WJ2009N006,홍천군,,,128000,,0.3,400.8,2,7.1,145.8,,84.7,99.1,204.1,40.1,,,Y
HG2009N001,사업지구,22.8,441.35,,,,,,,,,,,,,,,Y
HG2009N001,고양시,,,724000,,,,,,,,,,,,,,Y
HG2008N015,사업지구,73.08,271.13,,,,,,,,,,,,,,,Y
HG2008N015,파주시,,,217100,,,,5.4,10.3,72.7,26.1,,,,,,,Y
JJ2008L003,사업지구,17.08,,,,,,,,,,,,,,,,Y
JJ2008L003,부안군,,,48300,,,,,,,,,,,,,,Y
WJ2008N009,사업지구,91.3,22110,,,,,,,,,,,,,,,Y
WJ2008N009,홍천군,,,78000,,0.2,486.2,3.3,0.1,98.8,,,,,,,,Y
WJ2008G001,사업지구,65.6,36,,,,,,,,,,,,,,,Y
WJ2008G001,삼척시,,,98100,,,537.6,2.5,0.2,3.5,2,,,,,,,Y
ND2008G001,사업지구,165.1,45,,,,,,,,,,,,,,,Y
ND2008G001,강서구,,,41100,,4.7,1602.4,210.3,27.3,132.3,51,117.8,9465.5,53889.1,1356.3,,,Y
HG2009K001,사업지구,,16380.5,,,,,,,,,,,,,,,Y
HG2009K001,용인시,,,712900,0.4,13.4,2581.5,1.1,320.7,308.8,5.9,2546.9,2587.2,20186.5,1799.7,,,Y
WJ2009G001,사업지구,57.6,572,,,,,,,,,,,,,,,Y
WJ2009G001,화천군,,,38000,,,,0.3,,,,,,,,,,Y
HG2008N007,사업지구,144.9,152.1,,,,,,,,,,,,,,,Y
HG2008N007,파주시,,,260300,,,,,,,,,,,,,,Y
DG2008O003,사업지구,46.6,5.3,,,,,,,,,,,,,,,Y
DG2008O003,구미시,,,303400,,,,163.9,37,590.2,150.6,2471.6,14041.3,234816.6,5038.8,,,Y
YS2008N011,사업지구,64.6,406.5,,,,,,,,,,,,,,,Y
YS2008N011,영광군,,,50800,,0.8,223.5,,,,,,,,,,,Y
ND2009Q002,현창지구,,6.2,,,,,,,,,,,,,,,Y
ND2009Q002,미구지구,,4.5,,,,,,,,,,,,,,,Y
ND2009Q002,월하지구,,3.4,,,,,,,,,,,,,,,Y
ND2009Q002,반포지구,,5,,,,,,,,,,,,,,,Y
ND2009Q002,오호지구,,4.5,,,,,,,,,,,,,,,Y
ND2009Q002,사등지구,,4.5,,,,,,,,,,,,,,,Y
ND2009Q002,학포지구,,5.6,,,,,,,,,,,,,,,Y
ND2009Q002,창녕군,,,51600,,,,,,,,,,,,,,Y
ME2009N001,사업지구,120.84,882.5,,,,,,,,,,,,,,,Y
ME2009N001,춘천시,,,346200,,4.9,898.5,0.1,1.1,18.5,40.4,,490.5,8118.3,15044.7,,,Y
WJ2009N005,사업지구,183.2,733,,,,,,,,,,,,,,,Y
WJ2009N005,춘천시,,,346200,,5,898.5,0.1,1.1,18.5,40.4,,,,,,,Y
GG2009N003,사업지구,27.5,1146.6,,,,,,,,,,,,,,,Y
GG2009N003,연기군,,,78300,,,,,,,,,,,,,,Y
HG2008N014,사업지구,24.1,288.7,,,,,,,,,,,,,,,Y
HG2008N014,파주시,,,260300,,,,,,,,,,,,,,Y
HG2008Q003,사업지구,13.15,,,,,,,,,,,,,,,,Y
HG2008Q003,화성시,,,199900,37.9,28.4,2536.5,,,,,,,,,,,Y
HG2009K002,사업지구,26.3,449.43,,,,,,,,,,,,,,,Y
HG2009K002,안산시,,,496700,,,,,,,,,,,,,,Y
HG2009H001,사업지구,52.8,3673,,,,,,,,,,,,,,,Y
HG2009H001,인천광역시,,,2269400,395.6,65.2,8259.1,1519.8,382.1,6256.3,187.7,,,,,,,Y
GG2009N005,사업지구,9.4,308,,,,,,,,,,,,,,,Y
GG2009N005,부여군,,,58200,,,,,,,,,,,,,,Y
HG2008G003,사업지구,150.84,38.74,,,,,,,,,,,,,,,Y
HG2008G003,서울시,,,40902200,1843.7,202,30883.1,162.7,7.6,430.5,309.2,,,,,,,Y
HG2008G003,강북구,,,302000,8.2,0.1,432,,,0.1,,,,,,,,Y
HG2008G003,도봉구,,,389700,1.7,0.1,237.4,,,,,,,,,,,Y
HG2008G003,성북구,,,,61.4,1.5,1102.9,,0.2,2.2,,,,,,,,Y
HG2008G003,동대문구,,,,451.4,0.1,751,,,,,,,,,,,Y
